,source,horse_id,original_elo,new_elo
462,20141005_ST_10,SPARKLING B(P100),1412,1345
463,20141012_ST_1,BAMBOO DANCE(M327),1500,1514
464,20141012_ST_1,ENJOY THE GAME(S062),1500,1530
465,20141012_ST_1,FLUKE(J061),1500,1450
466,20141012_ST_1,HEAR THE ROAR(M152),1500,1546
467,20141012_ST_1,LIBERAL OF MIND(P122),1460,1403
468,20141012_ST_1,MOBILE KING(P084),1517,1498
469,20141012_ST_1,NAMJONG TURBO(N250),1500,1498
470,20141012_ST_1,PERFECT TRIUMPH(P241),1445,1421
471,20141012_ST_1,TELECOM SUPREMO(M328),1500,1562
472,20141012_ST_2,CAPTAIN AMERICA(P074),1500,1454
473,20141012_ST_2,GLAMOROUS RYDER(S007),1500,1534
474,20141012_ST_2,GOOD SMILE(K360),1500,1422
475,20141012_ST_2,HAPPY GOAL(N213),1571,1632
476,20141012_ST_2,HAPPY HOMING(N182),1500,1502
477,20141012_ST_2,JUST GOOD(L133),1524,1532
478,20141012_ST_2,KING TAI SING(P175),1500,1470
479,20141012_ST_2,LUCKY BOLE(P075),1500,1486
480,20141012_ST_2,SOLAR DRAGON(P136),1500,1438
481,20141012_ST_2,SPARKLING SWORD(P256),1428,1513
482,20141012_ST_2,WINNING BOY(N186),1540,1580
483,20141012_ST_3,DARK CORE(S293),1396,1459
484,20141012_ST_3,DRAGON ENERGY(S186),1432,1394
485,20141012_ST_3,FOUR FOUR FIVE(P445),1412,1329
486,20141012_ST_3,GLORY HORSIE(M273),1500,1597
487,20141012_ST_3,GLORY OF LONGWAH(S141),1500,1405
488,20141012_ST_3,JETSO DELIGHT(S025),1500,1549
489,20141012_ST_3,JOY TOGETHER(P082),1429,1472
490,20141012_ST_3,JUST ACE(S005),1500,1421
491,20141012_ST_3,KYNAM(P213),1500,1501
492,20141012_ST_3,MELLIFLUENT(S059),1588,1643
493,20141012_ST_3,MIGHTY WONGCHOY(S050),1500,1469
494,20141012_ST_3,OCEAN ROAR(N317),1460,1459
495,20141012_ST_3,RIBOT LEGACY(S085),1500,1453
496,20141012_ST_3,XI YING MEN(L352),1496,1562
497,20141012_ST_4,AH BO(P295),1500,1569
498,20141012_ST_4,BE THERE AHEAD(S193),1500,1457
499,20141012_ST_4,CITY POWER(M066),1500,1409
500,20141012_ST_4,DASHING FORTUNE(P046),1500,1537
501,20141012_ST_4,DINING STAR(P161),1500,1425
502,20141012_ST_4,FOREVER ACCURATE(S301),1500,1521
503,20141012_ST_4,HAPPY MOMENTS(S192),1500,1505
504,20141012_ST_4,JACK'S GEM(N331),1500,1393
505,20141012_ST_4,JOYFUL LUCK(M223),1444,1433
506,20141012_ST_4,REGENCY BABY(S342),1512,1500
507,20141012_ST_4,SIR JOHN(P344),1428,1396
508,20141012_ST_4,STAR TRACK(S139),1500,1601
509,20141012_ST_4,SUPER TALENT(S344),1500,1553
510,20141012_ST_4,THUNDER FLYER(N132),1500,1585
511,20141012_ST_5,CHINA DELIGHT(N148),1500,1525
512,20141012_ST_5,DUAL HAPPY(N427),1581,1628
513,20141012_ST_5,GIGGLES FOREVER(N069),1500,1557
514,20141012_ST_5,GRAND HARBOUR(P421),1588,1651
515,20141012_ST_5,HAPPY CENTENARY(P292),1500,1445
516,20141012_ST_5,HARBOUR DELIGHT(P427),1405,1396
517,20141012_ST_5,HEY CHEERS(P115),1500,1397
518,20141012_ST_5,LET'S GOAL(M061),1500,1493
519,20141012_ST_5,LUCKY COOKIE(S345),1445,1390
520,20141012_ST_5,OPTIMISM(S150),1476,1494
521,20141012_ST_5,SUCCESSFUL LEADER(P353),1540,1505
522,20141012_ST_5,TELECOM PRINCE(P017),1431,1367
523,20141012_ST_5,TOP ACT(P435),1500,1605
524,20141012_ST_5,WIN IT(P032),1602,1615
525,20141012_ST_6,AMAZING ALWAYS(N432),1500,1575
526,20141012_ST_6,BEAUTY JOURNEY(P386),1524,1458
527,20141012_ST_6,CANNY FRANCO(P426),1500,1463
528,20141012_ST_6,CHARTER VICTORIA(P204),1500,1479
529,20141012_ST_6,ENDORSING(S108),1500,1415
530,20141012_ST_6,FORTUNE TERRITORY(N272),1500,1511
531,20141012_ST_6,HIT THE BID(P214),1588,1620
532,20141012_ST_6,JUN JU(N291),1500,1543
533,20141012_ST_6,MAGICAL BEAM(N208),1500,1431
534,20141012_ST_6,MARK TWO(P065),1476,1482
535,20141012_ST_6,POLYMER WIN(M399),1500,1527
536,20141012_ST_6,STAG KNIGHT(S207),1500,1399
537,20141012_ST_6,SUNNY PEARL(N434),1500,1591
538,20141012_ST_6,ULTIMATE GLORY(S235),1524,1618
539,20141012_ST_7,DANE PATROL(L078),1500,1530
540,20141012_ST_7,DISCIPLES TWELVE(P018),1500,1546
541,20141012_ST_7,FANTASTICO(P178),1500,1418
542,20141012_ST_7,FUN 'N' GAMES(P140),1500,1402
543,20141012_ST_7,GREAT RUN(P223),1468,1447
544,20141012_ST_7,LOVELY DELOVELY(S022),1500,1594
545,20141012_ST_7,LUCKY FOLLOW ME(L070),1500,1450
546,20141012_ST_7,PEACE ON EARTH(S254),1412,1452
547,20141012_ST_7,PURE FORCE(M298),1500,1498
548,20141012_ST_7,SEASONS STAR(P058),1540,1461
549,20141012_ST_7,ST YAZIN(N409),1500,1482
550,20141012_ST_7,SUPER ABUNDANTE(S004),1500,1578
551,20141012_ST_7,TANGO FIRE(S081),1500,1562
552,20141012_ST_8,BULLISH SMART(S221),1500,1526
553,20141012_ST_8,CLUB LIFE(P309),1500,1574
554,20141012_ST_8,D'OR WONGCHOY(P315),1557,1471
555,20141012_ST_8,FORGIVE AND FORGET(N303),1500,1510
556,20141012_ST_8,GOOD GOOD VIEW(P053),1599,1659
557,20141012_ST_8,GRACEFUL KINGDOM(P145),1492,1487
558,20141012_ST_8,KEEN TACTICS(N143),1500,1558
559,20141012_ST_8,KING OF REASON(M154),1532,1435
560,20141012_ST_8,KIROV(S277),1541,1474
561,20141012_ST_8,MIGHTY K(M315),1500,1542
562,20141012_ST_8,SHINY DAY(M131),1404,1331
563,20141012_ST_8,STEP HIGH(N047),1476,1446
564,20141012_ST_8,TURBO JEWELLERY(N379),1404,1411
565,20141012_ST_8,WHAT YOU DREAM(P375),1572,1653
566,20141012_ST_9,BIG FOUR(P102),1500,1598
567,20141012_ST_9,BRILLIANT DREAM(S203),1548,1441
568,20141012_ST_9,ENTRUSTING(S306),1500,1438
569,20141012_ST_9,HIDDEN VALUE(S126),1604,1628
570,20141012_ST_9,JUN GONG(N325),1500,1582
571,20141012_ST_9,KA YING KID(P189),1500,1502
572,20141012_ST_9,MEDIC MASTER(S363),1500,1486
573,20141012_ST_9,OSCAR MIRACLE(P431),1588,1581
574,20141012_ST_9,REBORN TO WIN(S132),1500,1470
575,20141012_ST_9,SMART BALL(P277),1539,1560
576,20141012_ST_9,SNITZEL KID(L379),1370,1330
577,20141012_ST_9,SO CAFFE(S258),1500,1566
578,20141012_ST_9,STRATHTAY(N235),1444,1411
579,20141012_ST_10,ALL YOU WISH(P031),1500,1451
580,20141012_ST_10,APOLLO'S CHOICE(S312),1500,1435
581,20141012_ST_10,BEAUTY FLAME(S117),1564,1644
582,20141012_ST_10,DEEP THINKER(N159),1556,1524
583,20141012_ST_10,DIVINE CALLING(S282),1500,1611
584,20141012_ST_10,DUNDONNELL(S110),1548,1613
585,20141012_ST_10,ENTHUSIASM(P127),1500,1563
586,20141012_ST_10,HAPPY ERA(N378),1500,1547
587,20141012_ST_10,HO IN ONE(N382),1500,1515
588,20141012_ST_10,IT HAS TO BE YOU(N356),1500,1403
589,20141012_ST_10,MIZANI(P124),1532,1553
590,20141012_ST_10,MY LITTLE FRIEND(S010),1556,1460
591,20141012_ST_10,SANTA FE SUN(P210),1500,1499
592,20141012_ST_10,TRUMP(P106),1604,1542
593,20141022_HV_1,CHINA GOOD(L258),1500,1547
594,20141022_HV_1,COSMO ONE(M410),1507,1570
595,20141022_HV_1,DANEWIN WINNING(M405),1500,1515
596,20141022_HV_1,DELIGHT FORTUNE(N402),1500,1459
597,20141022_HV_1,FRESH AIR(L206),1500,1499
598,20141022_HV_1,GOOD SMILE(K360),1422,1427
599,20141022_HV_1,GRACYTOM(L408),1500,1435
600,20141022_HV_1,LEELI'S STAR(N219),1500,1419
601,20141022_HV_1,LYRIC ACE(S047),1555,1575
602,20141022_HV_1,MIGHTY GAINS(P260),1500,1459
603,20141022_HV_1,TRILLION TREASURE(P156),1500,1579
604,20141022_HV_2,ELECTRONIC GOSPEL(S026),1557,1610
605,20141022_HV_2,FLUKE(J061),1450,1414
606,20141022_HV_2,GOLD FORTUNE(N257),1500,1436
607,20141022_HV_2,HEAR THE ROAR(M152),1546,1503
608,20141022_HV_2,HOLLYWOOD KISS(M126),1502,1486
609,20141022_HV_2,HUMONGUS(J265),1500,1532
610,20141022_HV_2,KING HARADASUN(N396),1500,1500
611,20141022_HV_2,KING'S FOLKS(N296),1509,1429
612,20141022_HV_2,MISTER MARC(P316),1477,1535
613,20141022_HV_2,MIZZEN GREY(N192),1500,1516
614,20141022_HV_2,SMART GUY(M377),1500,1580
615,20141022_HV_3,ALL PALS(T040),1500,1405
616,20141022_HV_3,AMBITIOUS GLORY(P110),1500,1565
617,20141022_HV_3,CITY POWER(M066),1409,1402
618,20141022_HV_3,DRAGON ENERGY(S186),1394,1372
619,20141022_HV_3,ELEGANT FRAMES(N240),1514,1448
620,20141022_HV_3,GOLDEN BAUHINIA(K123),1500,1533
621,20141022_HV_3,HIGHLAND DRAGON(N265),1444,1378
622,20141022_HV_3,JUMBO SPIRIT(T038),1500,1485
623,20141022_HV_3,MANIPULATION(S075),1500,1517
624,20141022_HV_3,OCEAN ROAR(N317),1459,1552
625,20141022_HV_3,OUR HONOUR(S324),1500,1501
626,20141022_HV_3,TRIUMPHANT JEWEL(P310),1448,1510
627,20141022_HV_4,CANNY FRANCO(P426),1463,1401
628,20141022_HV_4,COLOURFUL PROFIT(S123),1428,1410
629,20141022_HV_4,DASHING SUPER(N348),1469,1391
630,20141022_HV_4,GENUINE CHAMPION(P402),1516,1506
631,20141022_HV_4,GLOBAL FAME(M335),1508,1530
632,20141022_HV_4,GREAT SPEED(S251),1500,1506
633,20141022_HV_4,LOVING STAR(M382),1500,1554
634,20141022_HV_4,LUCKY PIONEER(S174),1429,1394
635,20141022_HV_4,PEPPERMINT(M192),1500,1474
636,20141022_HV_4,PLAIN BLUE BANNER(S070),1652,1686
637,20141022_HV_4,VERDANE(P184),1500,1586
638,20141022_HV_4,ZACHARY(N146),1541,1568
639,20141022_HV_5,ALL GREAT FRIENDS(S279),1489,1579
640,20141022_HV_5,BALTIC WARRIOR(S237),1476,1491
641,20141022_HV_5,EXCITABLE BOY(P440),1606,1523
642,20141022_HV_5,GLORY OF LONGWAH(S141),1405,1390
643,20141022_HV_5,GOOD FRIENDS MAGIC(N445),1500,1555
644,20141022_HV_5,JADE PIPPO(P052),1524,1586
645,20141022_HV_5,MIGHTY EQUUS(P112),1496,1537
646,20141022_HV_5,NOVEL START(M255),1500,1427
647,20141022_HV_5,REAL FIT(P418),1476,1459
648,20141022_HV_5,SEA WARRIOR(P411),1500,1491
649,20141022_HV_5,SKY FAR(N408),1500,1411
650,20141022_HV_5,SUGAR CITY(P228),1500,1523
651,20141022_HV_6,AMAZINGLY(N384),1500,1484
652,20141022_HV_6,BORN TO WIN(N386),1548,1473
653,20141022_HV_6,FIRST SIGHT LOVE(P067),1500,1516
654,20141022_HV_6,FUN RIDER(K231),1500,1564
655,20141022_HV_6,HOLMES LEGEND(N375),1500,1532
656,20141022_HV_6,JAEGER BOMB(P281),1461,1552
657,20141022_HV_6,KITAYA(S187),1500,1420
658,20141022_HV_6,MONSIEUR MOGOK(S412),1500,1468
659,20141022_HV_6,REAL SUPREME(L247),1587,1517
660,20141022_HV_6,TURBO JEWELLERY(N379),1411,1481
661,20141022_HV_6,WHY NOT(N053),1484,1484
662,20141022_HV_7,BACKBENCH BLUES(P096),1448,1403
663,20141022_HV_7,CIRCUIT STAR(N220),1490,1451
664,20141022_HV_7,CRAZY BUDDIES(S155),1500,1491
665,20141022_HV_7,FAT CHOY HONG KONG(N253),1516,1569
666,20141022_HV_7,GOOD CHOICE(P423),1564,1559
667,20141022_HV_7,INVICTUS(N282),1500,1475
668,20141022_HV_7,MEDALLIST(N024),1500,1571
669,20141022_HV_7,ROYAL PARTNER(N394),1508,1547
670,20141022_HV_7,SUPREME ESSENCE(N401),1500,1523
671,20141022_HV_7,TOWERING STORM(M401),1467,1404
672,20141022_HV_8,APOLLO CAVALIER(N262),1500,1582
673,20141022_HV_8,CHOICE TREASURE(N436),1500,1566
674,20141022_HV_8,FIONN'S TREASURE(M386),1500,1438
675,20141022_HV_8,GREAT STORM(S198),1500,1502
676,20141022_HV_8,GRIMMY(P079),1500,1550
677,20141022_HV_8,HEROIC GURU(S260),1500,1422
678,20141022_HV_8,NAUGHTY BABY(N346),1379,1449
679,20141022_HV_8,REGENCY HO HO(P404),1500,1486
680,20141022_HV_8,SCIMITAR(S161),1500,1406
681,20141022_HV_8,SNITZEL KID(L379),1330,1348
682,20141022_HV_8,THE PRINCE(L241),1564,1506
683,20141022_HV_8,WINDICATOR STAR(N233),1500,1518
684,20141026_ST_2,BEST HOPE(S102),1500,1413
685,20141026_ST_2,BLISS CARTEL(S202),1435,1411
686,20141026_ST_2,COLLAGEN(P302),1614,1551
687,20141026_ST_2,DASHING FELLOW(S284),1500,1589
688,20141026_ST_2,DO YOU GET IT(S088),1500,1397
689,20141026_ST_2,FLYING RED(P382),1500,1541
690,20141026_ST_2,INCREDIBLE ACT(S086),1500,1445
691,20141026_ST_2,LOVELY NAUGHTY(S153),1509,1532
692,20141026_ST_2,LOYAL CRAFTSMAN(S354),1500,1429
693,20141026_ST_2,PACKING PINS(S386),1500,1605
694,20141026_ST_2,RIBOT LEGACY(S085),1453,1523
695,20141026_ST_2,UP AND COMING(S266),1500,1493
696,20141026_ST_2,WHY WHY(P372),1500,1573
697,20141026_ST_2,YOUNG BULLET(S288),1500,1509
698,20141026_ST_3,ARCHER'S BOW(P055),1477,1553
699,20141026_ST_3,BORNFREE(P285),1503,1489
700,20141026_ST_3,CHAMPION RANGER(N279),1566,1564
701,20141026_ST_3,DRAGON(S018),1399,1397
702,20141026_ST_3,EASY AHEAD(K212),1500,1423
703,20141026_ST_3,EVERYONE'S CHOICE(P208),1582,1608
704,20141026_ST_3,GOLD TALENT(S113),1557,1546
705,20141026_ST_3,JUN HAO(P209),1500,1535
706,20141026_ST_3,LA COTE DE BLEU(P307),1589,1502
707,20141026_ST_3,ORIENTAL FANTASIA(P269),1461,1556
708,20141026_ST_3,RECORD AGAIN(P197),1500,1407
709,20141026_ST_3,WINNING NOVEL(S228),1500,1599
710,20141026_ST_3,YEUNG SING(P001),1500,1455
711,20141026_ST_4,AGIAAL(N177),1377,1349
712,20141026_ST_4,AMBASSADORSHIP(N217),1456,1500
713,20141026_ST_4,AMBITIOUS CHAMPION(S083),1476,1535
714,20141026_ST_4,LEVEL PLAYER(N323),1464,1460
715,20141026_ST_4,LUCKY OMENS(P146),1496,1562
716,20141026_ST_4,OCEAN POWER(P240),1476,1391
717,20141026_ST_4,PO CHING TREASURE(S388),1429,1421
718,20141026_ST_4,TAKE TO THE LIMIT(S190),1500,1452
719,20141026_ST_4,VANILLA(P439),1500,1500
720,20141026_ST_4,WAYFOONG EXPRESS(P262),1500,1580
721,20141026_ST_4,WEALTHY FORTUNE(P324),1500,1420
722,20141026_ST_4,WRATH OF FIRE(L420),1560,1564
723,20141026_ST_5,ASCENSION(P164),1500,1541
724,20141026_ST_5,BEST JADE TRIUMPH(P070),1605,1572
725,20141026_ST_5,FIRE STARTER(S002),1500,1509
726,20141026_ST_5,HECO RIDER(N061),1525,1493
727,20141026_ST_5,MAGICAL BEAM(N208),1431,1365
728,20141026_ST_5,MEGA CHAMPION(M149),1420,1372
729,20141026_ST_5,MR VANILLA(S209),1492,1455
730,20141026_ST_5,ON THE WAY(P433),1500,1445
731,20141026_ST_5,SEMPITERNAL(S100),1500,1589
732,20141026_ST_5,STAR MAJESTIC(S093),1500,1573
733,20141026_ST_5,TOM'S CHARM(P450),1500,1557
734,20141026_ST_5,UNIQUE JOYFUL(S241),1588,1590
735,20141026_ST_6,G-ONE LEADER(P383),1460,1466
736,20141026_ST_6,GOLDEN DEER(P121),1555,1549
737,20141026_ST_6,GREAT CHARM(P111),1493,1549
738,20141026_ST_6,HAPPY BAO BEI(S172),1500,1444
739,20141026_ST_6,HARD BALL GET(P373),1500,1540
740,20141026_ST_6,HELLA HEDGE(P355),1500,1572
741,20141026_ST_6,HIGH AND MIGHTY(S362),1500,1588
742,20141026_ST_6,JOYFUL THE GREAT(N407),1555,1437
743,20141026_ST_6,LANG TAI SING(S280),1500,1604
744,20141026_ST_6,LUCKY FOLLOW ME(L070),1450,1376
745,20141026_ST_6,MULTIEXPRESS(P029),1500,1428
746,20141026_ST_6,STRATHMORE(S206),1500,1476
747,20141026_ST_6,TOO FAST(S308),1500,1460
748,20141026_ST_6,TWIN DELIGHT(S125),1495,1519
749,20141026_ST_7,BLACK STAR(S140),1461,1405
750,20141026_ST_7,CULTURAL CITY(N263),1492,1443
751,20141026_ST_7,DEMOKLES(P116),1609,1589
752,20141026_ST_7,ENCHANTING DIAMOND(S136),1500,1496
753,20141026_ST_7,FRESH AND FRESH(P407),1500,1400
754,20141026_ST_7,GRAND CHAMPION(M319),1500,1544
755,20141026_ST_7,HEART WOOD(M378),1500,1592
756,20141026_ST_7,HEAVENISARACEHORSE(P398),1442,1535
757,20141026_ST_7,HIT A HOME RUN(N248),1618,1688
758,20141026_ST_7,LUCKY COOKIE(S345),1390,1336
759,20141026_ST_7,STREET CAT(K037),1533,1550
760,20141026_ST_7,SUPREME PROFIT(P230),1611,1559
761,20141026_ST_7,UNIQUE JOYOUS(S244),1500,1560
762,20141026_ST_7,WINNING PREMIUM(S115),1517,1476
763,20141026_ST_10,BERLINI(P359),1523,1576
764,20141026_ST_10,BOY OH BOY(P166),1500,1501
765,20141026_ST_10,BRIGHT STRIKE(S195),1500,1453
766,20141026_ST_10,CHEERS JOY(N184),1500,1549
767,20141026_ST_10,DIVINE DIYA(P030),1509,1602
768,20141026_ST_10,ENSURING(S437),1500,1437
769,20141026_ST_10,HE WAS ME(S416),1500,1405
770,20141026_ST_10,INCREDIBLE FELLOW(S177),1620,1612
771,20141026_ST_10,MODERN TSAR(S167),1500,1469
772,20141026_ST_10,PIKACHU(S298),1595,1679
773,20141026_ST_10,SHORT SQUEEZE(S296),1500,1485
774,20141026_ST_10,STRATHEARN(S387),1500,1517
775,20141026_ST_10,SUPREME FALCON(P224),1667,1693
776,20141026_ST_10,TRUE COMMENT(S328),1443,1379
777,20141026_ST_11,ASHKIYR(P151),1500,1418
778,20141026_ST_11,BEAUTY FLAME(S117),1644,1685
779,20141026_ST_11,BEAUTY LEAD(N209),1500,1434
780,20141026_ST_11,BUSINESS AS USUAL(M057),1348,1352
781,20141026_ST_11,ENTHUSIASM(P127),1563,1579
782,20141026_ST_11,FLAME HERO(P294),1557,1606
783,20141026_ST_11,KABAYAN(P345),1580,1558
784,20141026_ST_11,KHAYA(P289),1605,1593
785,20141026_ST_11,LET ME GO(P215),1500,1482
786,20141026_ST_11,MR GNOCCHI(P080),1474,1529
787,20141026_ST_11,PACKING LLAREGYB(S109),1573,1649
788,20141026_ST_11,WINNING LEADER(N268),1468,1427
789,20141029_HV_1,CAPTAIN AMERICA(P074),1454,1456
790,20141029_HV_1,HAPPY HOMING(N182),1502,1572
791,20141029_HV_1,KIM GLORY(S087),1500,1586
792,20141029_HV_1,KING OF SMARTS(S176),1427,1375
793,20141029_HV_1,MASSIVE(P331),1588,1619
794,20141029_HV_1,NO TIES(N271),1500,1522
795,20141029_HV_1,P J HALL(P216),1500,1474
796,20141029_HV_1,POSITIVE ENERGY(P011),1556,1550
797,20141029_HV_1,SEA SMOKE(P432),1500,1442
798,20141029_HV_1,SIR JOHN(P344),1396,1459
799,20141029_HV_1,SKY FIRE(P135),1500,1410
800,20141029_HV_1,WINE LOVERS(P304),1500,1458
801,20141029_HV_2,BE THERE AHEAD(S193),1457,1424
802,20141029_HV_2,CHINA POWER(M400),1484,1473
803,20141029_HV_2,FLASHING GUY(L158),1495,1546
804,20141029_HV_2,GALLANT ROCK(S240),1492,1528
805,20141029_HV_2,GREAT TOPLIGHT(T031),1500,1503
806,20141029_HV_2,HIGHLAND DRAGON(N265),1378,1351
807,20141029_HV_2,JOY TOGETHER(P082),1472,1404
808,20141029_HV_2,NAMJONG BLOSSOMS(N129),1500,1583
809,20141029_HV_2,RUGBY DIAMOND(S432),1500,1519
810,20141029_HV_2,ST YAZIN(N409),1482,1551
811,20141029_HV_2,TRENDIFUL(S185),1500,1407
812,20141029_HV_2,WHISTLE BLOWER(P308),1500,1471
813,20141029_HV_3,BOLD STITCH(S323),1500,1537
814,20141029_HV_3,EASTERN PROMISE(N196),1541,1454
815,20141029_HV_3,EROICO(T009),1500,1521
816,20141029_HV_3,FANTASTICLIFE(S320),1500,1409
817,20141029_HV_3,FRIENDS OF YAN OI(M406),1500,1489
818,20141029_HV_3,JACK'S GEM(N331),1393,1422
819,20141029_HV_3,JOLLY POSH(P371),1500,1585
820,20141029_HV_3,MERIDIAN TREASURE(N084),1500,1473
821,20141029_HV_3,MI SAVVY(N138),1440,1505
822,20141029_HV_3,POLYMER WIN(M399),1527,1584
823,20141029_HV_3,POWER COOL(P054),1500,1457
824,20141029_HV_3,SILVER DRAGON(M326),1413,1378
825,20141029_HV_4,CRUISE CONTROL(P198),1500,1544
826,20141029_HV_4,DRAGON PINS(N167),1515,1587
827,20141029_HV_4,DUAL HAPPY(N427),1628,1604
828,20141029_HV_4,FIGHTING BOY(P376),1460,1451
829,20141029_HV_4,HEALTH WISE(P219),1500,1416
830,20141029_HV_4,KING OF REASON(M154),1435,1398
831,20141029_HV_4,LET'S GOAL(M061),1493,1586
832,20141029_HV_4,NAMJONG TURBO(N250),1498,1494
833,20141029_HV_4,OXFORD CHARLEY(P266),1529,1578
834,20141029_HV_4,REAL GENERAL(M086),1549,1468
835,20141029_HV_4,SMART UNION(P268),1500,1464
836,20141029_HV_4,SPIRIT SOARING(N099),1530,1547
837,20141029_HV_5,AFFLUENCE OF RAIN(L363),1500,1461
838,20141029_HV_5,ALL WIN BOY(P171),1500,1557
839,20141029_HV_5,BO DUKE(S378),1500,1413
840,20141029_HV_5,FABULOUS NOVEMBER(N342),1500,1573
841,20141029_HV_5,FUN TAPESTRY(P443),1500,1429
842,20141029_HV_5,GRAND PLUS(S066),1500,1525
843,20141029_HV_5,METALLIC STAR(N309),1500,1541
844,20141029_HV_5,NEW STAMINA(S265),1511,1504
845,20141029_HV_5,ORIENTAL PROSPER(N100),1508,1597
846,20141029_HV_5,SMART BALL(P277),1560,1525
847,20141029_HV_5,STEP FASTER(N295),1500,1445
848,20141029_HV_5,WINDICATOR STAR(N233),1518,1527
849,20141029_HV_6,AMAZINGLY(N384),1484,1447
850,20141029_HV_6,BEAUTY KING(N028),1624,1678
851,20141029_HV_6,DOUBLE GLORY(P181),1500,1573
852,20141029_HV_6,ENTRUSTING(S306),1438,1365
853,20141029_HV_6,EXPEDITE(N111),1500,1557
854,20141029_HV_6,FORGIVE AND FORGET(N303),1510,1501
855,20141029_HV_6,GRIFFINDOR(P153),1500,1525
856,20141029_HV_6,LUCKY HAMMER(P417),1475,1457
857,20141029_HV_6,OSCAR MIRACLE(P431),1581,1599
858,20141029_HV_6,STARTING OVER(P321),1452,1474
859,20141029_HV_6,STEP HIGH(N047),1446,1404
860,20141029_HV_6,THANKSGIVING(M350),1492,1422
861,20141029_HV_7,CALLING WITH LOVE(N288),1556,1581
862,20141029_HV_7,CHOICE TREASURE(N436),1566,1630
863,20141029_HV_7,EN CIVIL(S327),1444,1399
864,20141029_HV_7,FIVE UP HIGH(S276),1500,1571
865,20141029_HV_7,HONG KONG DANCER(N399),1500,1475
866,20141029_HV_7,KING DERBY(P225),1500,1523
867,20141029_HV_7,MR GENUINE(S253),1500,1459
868,20141029_HV_7,PEACE ON EARTH(S254),1452,1471
869,20141029_HV_7,SUMARAND DRAGON(P441),1500,1491
870,20141029_HV_7,ULTIMATE WINNERS(L428),1391,1343
871,20141029_HV_7,VICTORIUS(N423),1500,1555
872,20141029_HV_7,YOU ARE THE ONE(P015),1500,1411
873,20141029_HV_8,CHARITY JOY(P278),1572,1545
874,20141029_HV_8,COUR VALANT(P190),1500,1465
875,20141029_HV_8,ENSEMBLE(P249),1396,1337
876,20141029_HV_8,HAPPY JOURNEY(S299),1500,1513
877,20141029_HV_8,HAPPY YEAH YEAH(M085),1500,1593
878,20141029_HV_8,KEY WITNESS(S212),1550,1614
879,20141029_HV_8,LONDON CHINA TOWN(L236),1588,1513
880,20141029_HV_8,MASTER KOCHANWONG(S008),1500,1481
881,20141029_HV_8,MR GINGER(N307),1500,1545
882,20141029_HV_8,RAINBOW FIGHTER(N193),1500,1433
883,20141029_HV_8,SMART MAN(P103),1524,1574
884,20141029_HV_8,TRUMP(P106),1542,1559
885,20141102_ST_1,COOL PAL(S035),1484,1480
886,20141102_ST_1,FLORAL MAN(N092),1598,1658
887,20141102_ST_1,FOREST COLOURS(P167),1491,1389
888,20141102_ST_1,GOLDWEAVER(P072),1564,1650
889,20141102_ST_1,ISLAND SPRING(L238),1500,1509
890,20141102_ST_1,IT CAN ONLY BE YOU(P244),1500,1445
891,20141102_ST_1,JOYFUL MISSION(S094),1500,1413
892,20141102_ST_1,MY CUP OVERFLOWS(P378),1461,1435
893,20141102_ST_1,OPTIMIZATION STAR(N179),1486,1545
894,20141102_ST_1,SOLAR DRAGON(P136),1438,1384
895,20141102_ST_1,TAI PO FORTUNE(P081),1468,1504
896,20141102_ST_1,TRIUMPHANT DRAGON(P078),1500,1573
897,20141102_ST_1,TRIUMPHANT WAY(N060),1500,1541
898,20141102_ST_1,VIVA GUY(K318),1534,1498
899,20141102_ST_2,BEAUTY JOURNEY(P386),1458,1555
900,20141102_ST_2,BRIGHT CONCEPT(S038),1500,1519
901,20141102_ST_2,FAY DEEP(P071),1500,1551
902,20141102_ST_2,FORTUNE TERRITORY(N272),1511,1481
903,20141102_ST_2,HAPPY MOMENTS(S192),1505,1428
904,20141102_ST_2,HARBOUR DELIGHT(P427),1396,1524
905,20141102_ST_2,LIGHTNING AND GOLD(P354),1500,1439
906,20141102_ST_2,OWNERS' PRIDE(N044),1500,1391
907,20141102_ST_2,PENNY LANE(P021),1500,1503
908,20141102_ST_2,SERGEANT TITANIUM(S332),1500,1407
909,20141102_ST_2,SPEEDY LONGWAH(S242),1415,1398
910,20141102_ST_2,UNBEATABLE GUTS(S231),1500,1535
911,20141102_ST_2,WINNAM(P119),1500,1567
912,20141102_ST_2,YOU KNOW I WIN(M361),1500,1487
913,20141102_ST_3,BEAR-POP(S321),1397,1477
914,20141102_ST_3,BULL MARCHE(S267),1500,1427
915,20141102_ST_3,CALL ME ACHIEVER(N134),1500,1539
916,20141102_ST_3,GIDEON(S134),1500,1459
917,20141102_ST_3,HAPPY ROCKY(S147),1396,1364
918,20141102_ST_3,JOLLY SPRING(P395),1581,1580
919,20141102_ST_3,JOYEUX(S340),1500,1491
920,20141102_ST_3,KING BROTHER(S178),1500,1411
921,20141102_ST_3,MAC ROW(N252),1512,1517
922,20141102_ST_3,SIGHT SEEING(S291),1500,1587
923,20141102_ST_3,SLEDGE HAMMER(N405),1500,1475
924,20141102_ST_3,SUPER TALENT(S344),1553,1612
925,20141102_ST_4,ARCHER'S BOW(P055),1553,1623
926,20141102_ST_4,BAMBOO DANCE(M327),1514,1482
